transportmean_name,line_number,order_number,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
CR,C2,C2_3,par_5_3,3,ALCALA DE HENARES UNIVERSIDAD,,40.5053487667517,-3.33532393016683,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_4,par_5_2,2,ALCALA DE HENARES,,40.489038872521206,-3.36625200624717,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_5,par_5_106,106,LA GARENA,,40.480446323851105,-3.3930812823770804,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C2,C2_6,par_5_143,143,SOTO DEL HENARES,,40.463542902172996,-3.44124824645267,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_7,par_5_81,81,TORREJON DE ARDOZ,,40.454614888402,-3.4797310604898,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_8,par_5_71,71,SAN FERNANDO,,40.4426754342948,-3.5337569967628504,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_9,par_5_22,22,COSLADA,,40.4237445026866,-3.56105002582089,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C2,C2_10,par_5_90,90,VICALVARO,,40.40132727162921,-3.59583931493827,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_11,par_5_75,75,SANTA EUGENIA,,40.386997622806604,-3.6089673976787697,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_12,par_5_87,87,VALLECAS,,40.3822212818191,-3.6244633059562896,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C2,C2_13,par_5_59,59,EL POZO,,40.3759107464157,-3.6561396279574705,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_14,par_5_10,10,ASAMBLEA DE MADRID-ENTREVIAS,,40.381681158248604,-3.66791743399165,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_15,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C2,C2_16,par_5_65,65,RECOLETOS,,40.423420623761295,-3.6907626799938704,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_17,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C2,C2_18,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C3,C3_0,par_5_8,8,ARANJUEZ,,40.0348477748241,-3.61821249344168,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3,C3_1,par_5_19,19,CIEMPOZUELOS,,40.1590780625469,-3.60993229369721,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3,C3_2,par_5_86,86,VALDEMORO,,40.1960570665724,-3.66471800184914,B3,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3,C3_3,par_5_56,56,PINTO,,40.2428012031304,-3.70364259838166,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3,C3_4,par_5_35,35,GETAFE INDUSTRIAL,,40.305489829189895,-3.7075993552501,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3,C3_5,par_5_103,103,EL CASAR,,40.3184768004104,-3.7097475447627097,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3,C3_6,par_5_70,70,SAN CRISTOBAL INDUSTRIAL,,40.3319230119497,-3.69862254904323,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3,C3_7,par_5_69,69,SAN CRISTOBAL DE LOS ANGELES,,40.342372290069605,-3.6837539734577502,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3,C3_8,par_5_93,93,VILLAVERDE BAJO,,40.3526507971254,-3.6838931087357905,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3,C3_9,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C3,C3_10,par_5_122,122,SOL,,40.4168514100817,-3.7030009543679907,A,http://www.crtm.es,0,est_90_58,,0
CR,C3,C3_11,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C3,C3_12,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C3a,C3a_0,par_5_8,8,ARANJUEZ,,40.0348477748241,-3.61821249344168,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_1,par_5_19,19,CIEMPOZUELOS,,40.1590780625469,-3.60993229369721,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_2,par_5_86,86,VALDEMORO,,40.1960570665724,-3.66471800184914,B3,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3a,C3a_3,par_5_56,56,PINTO,,40.2428012031304,-3.70364259838166,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_4,par_5_35,35,GETAFE INDUSTRIAL,,40.305489829189895,-3.7075993552501,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_5,par_5_103,103,EL CASAR,,40.3184768004104,-3.7097475447627097,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3a,C3a_6,par_5_70,70,SAN CRISTOBAL INDUSTRIAL,,40.3319230119497,-3.69862254904323,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3a,C3a_7,par_5_69,69,SAN CRISTOBAL DE LOS ANGELES,,40.342372290069605,-3.6837539734577502,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3a,C3a_8,par_5_93,93,VILLAVERDE BAJO,,40.3526507971254,-3.6838931087357905,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C3a,C3a_9,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C3a,C3a_10,par_5_122,122,SOL,,40.4168514100817,-3.7030009543679907,A,http://www.crtm.es,0,est_90_58,,0
CR,C3a,C3a_11,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C3a,C3a_12,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C3a,C3a_13,par_5_64,64,RAMON Y CAJAL,,40.4882522939954,-3.6946481959126496,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_14,par_5_145,145,MIRASIERRA-PACO DE LUCIA,,40.4997,-3.7091,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_15,par_5_58,58,PITIS,,40.495115042597604,-3.72575435236588,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3a,C3a_16,par_5_55,55,PINAR DE LAS ROZAS,,40.5223060941516,-3.8820657658893998,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_17,par_5_44,44,LAS MATAS,,40.5525253841785,-3.8967411356931203,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3a,C3a_18,par_5_82,82,TORRELODONES,,40.574513990894,-3.95644911190209,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3a,C3a_19,par_5_33,33,GALAPAGAR-LA NAVATA,,40.6001201927881,-3.98176360815813,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_20,par_5_91,91,VILLALBA,,40.6263702008332,-4.00800585940991,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3a,C3a_21,par_5_74,74,SAN YAGO,,40.6178702391272,-4.03101363862753,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_22,par_5_96,96,LAS ZORRERAS,,40.6094209154972,-4.045966653208771,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_23,par_5_29,29,EL ESCORIAL,,40.585275313349705,-4.13223833076811,C1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C3a,C3a_24,par_5_94,94,ZARZALEJO,,40.538728000000006,-4.15817,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_25,par_5_67,67,ROBLEDO DE CHAVELA,,40.52078,-4.24671,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C3a,C3a_26,par_5_76,76,SANTA MARIA DE LA ALAMEDA,,40.56892,-4.26933,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C4a,C4a_0,par_5_53,53,PARLA,,40.240779939933894,-3.7692684670888297,B2,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_1,par_5_36,36,GETAFE SECTOR 3,,40.2882594725019,-3.73724253672422,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_2,par_5_34,34,GETAFE CENTRO,,40.3101101574552,-3.7338437082439397,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_3,par_5_43,43,LAS MARGARITAS-UNIVERSIDAD,,40.323052580859,-3.7272864336254306,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_4,par_5_92,92,VILLAVERDE ALTO,,40.3412389095586,-3.71183451015835,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_5,par_5_93,93,VILLAVERDE BAJO,,40.3526507971254,-3.6838931087357905,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_6,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C4a,C4a_7,par_5_122,122,SOL,,40.4168514100817,-3.7030009543679907,A,http://www.crtm.es,0,est_90_58,,0
CR,C4a,C4a_8,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C4a,C4a_9,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C4a,C4a_10,par_5_31,31,FUENCARRAL,,40.5015691134975,-3.68225218377436,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_11,par_5_15,15,CANTOBLANCO UNIVERSIDAD,,40.5437936933619,-3.70025235112853,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_12,par_5_84,84,UNIVERSIDAD P. COMILLAS,,40.5540663923206,-3.68324540394647,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_13,par_5_85,85,VALDELASFUENTES,,40.547450679886204,-3.6542443385913597,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4a,C4a_14,par_5_4,4,ALCOBENDAS-S.S. DE LOS REYES,,40.546575591925205,-3.6350924942275094,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_0,par_5_53,53,PARLA,,40.240779939933894,-3.7692684670888297,B2,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_1,par_5_36,36,GETAFE SECTOR 3,,40.2882594725019,-3.73724253672422,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_2,par_5_34,34,GETAFE CENTRO,,40.3101101574552,-3.7338437082439397,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_3,par_5_43,43,LAS MARGARITAS-UNIVERSIDAD,,40.323052580859,-3.7272864336254306,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_4,par_5_92,92,VILLAVERDE ALTO,,40.3412389095586,-3.71183451015835,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_5,par_5_93,93,VILLAVERDE BAJO,,40.3526507971254,-3.6838931087357905,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_6,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C4b,C4b_7,par_5_122,122,SOL,,40.4168514100817,-3.7030009543679907,A,http://www.crtm.es,0,est_90_58,,0
CR,C4b,C4b_8,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C4b,C4b_9,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C4b,C4b_10,par_5_31,31,FUENCARRAL,,40.5015691134975,-3.68225218377436,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_11,par_5_15,15,CANTOBLANCO UNIVERSIDAD,,40.5437936933619,-3.70025235112853,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C4b,C4b_12,par_5_37,37,EL GOLOSO,,40.558583101112,-3.71397804023902,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C4b,C4b_13,par_5_83,83,TRES CANTOS,,40.598445766728396,-3.7155602151020597,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C4b,C4b_14,par_5_21,21,COLMENAR VIEJO,,40.6449747266778,-3.7756407081293397,B3,http://www.crtm.es,0,,Europe/Madrid,2
CR,C5,C5_0,par_5_49,49,MOSTOLES EL SOTO,,40.3309024566344,-3.88224085064992,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_1,par_5_48,48,MOSTOLES,,40.3285131038066,-3.86339907310142,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_2,par_5_66,66,LAS RETAMAS,,40.3419027014314,-3.84232998157746,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_3,par_5_5,5,ALCORCON,,40.350088208669796,-3.8316340093151497,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_4,par_5_72,72,SAN JOSE DE VALDERAS,,40.3565433759808,-3.81579179255598,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_5,par_5_24,24,CUATRO VIENTOS,,40.3777131916194,-3.7913444859579504,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_6,par_5_1,1,LAS AGUILAS,,40.3811944339821,-3.7801818832285696,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_7,par_5_30,30,FANJUL,,40.3836601949576,-3.7684764339245294,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_8,par_5_7,7,ALUCHE,,40.385639846032,-3.7606525397607404,A,http://www.crtm.es,0,est_90_1,,0
CR,C5,C5_9,par_5_40,40,LAGUNA,,40.3991887229175,-3.74413102406784,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_10,par_5_28,28,EMBAJADORES,,40.405133584937296,-3.7025372643519106,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_11,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C5,C5_12,par_5_46,46,MENDEZ ALVARO,,40.3953883033481,-3.6779860250306404,A,http://www.crtm.es,0,est_90_13,,1
CR,C5,C5_13,par_5_26,26,DOCE DE OCTUBRE,,40.378968823860895,-3.69851928058378,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_14,par_5_52,52,ORCASITAS,,40.3669156270104,-3.7043192311254303,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_15,par_5_62,62,PUENTE ALCOCER,,40.350298433469,-3.7050647920732795,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C5,C5_16,par_5_92,92,VILLAVERDE ALTO,,40.3412389095586,-3.71183451015835,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C5,C5_17,par_5_95,95,ZARZAQUEMADA,,40.3408651674076,-3.74821098376834,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_18,par_5_41,41,LEGANES,,40.3289921512769,-3.77138744820868,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_19,par_5_105,105,PARQUE POLVORANCA,,40.3125159337883,-3.78325102527616,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_20,par_5_77,77,LA SERNA,,40.2967328627135,-3.7923873322420003,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_21,par_5_32,32,FUENLABRADA,,40.2826888663979,-3.79876380807025,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C5,C5_22,par_5_104,104,HUMANES,,40.255660506545404,-3.82837195835634,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_0,par_5_2,2,ALCALA DE HENARES,,40.489038872521206,-3.36625200624717,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_1,par_5_106,106,LA GARENA,,40.480446323851105,-3.3930812823770804,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_2,par_5_143,143,SOTO DEL HENARES,,40.463542902172996,-3.44124824645267,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_3,par_5_81,81,TORREJON DE ARDOZ,,40.454614888402,-3.4797310604898,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_4,par_5_71,71,SAN FERNANDO,,40.4426754342948,-3.5337569967628504,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_5,par_5_22,22,COSLADA,,40.4237445026866,-3.56105002582089,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_6,par_5_90,90,VICALVARO,,40.40132727162921,-3.59583931493827,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_7,par_5_75,75,SANTA EUGENIA,,40.386997622806604,-3.6089673976787697,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_8,par_5_87,87,VALLECAS,,40.3822212818191,-3.6244633059562896,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_9,par_5_59,59,EL POZO,,40.3759107464157,-3.6561396279574705,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_10,par_5_10,10,ASAMBLEA DE MADRID-ENTREVIAS,,40.381681158248604,-3.66791743399165,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_11,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C7,C7_12,par_5_65,65,RECOLETOS,,40.423420623761295,-3.6907626799938704,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_13,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C7,C7_14,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C7,C7_15,par_5_64,64,RAMON Y CAJAL,,40.4882522939954,-3.6946481959126496,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_16,par_5_145,145,MIRASIERRA-PACO DE LUCIA,,40.4997,-3.7091,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_17,par_5_58,58,PITIS,,40.495115042597604,-3.72575435236588,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_18,par_5_68,68,LAS ROZAS,,40.494242023891395,-3.8680333825642204,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_19,par_5_42,42,MAJADAHONDA,,40.474285233963705,-3.8452561987825202,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_20,par_5_13,13,EL BARRIAL-C.C. POZUELO,,40.4653831832569,-3.8076474278486403,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_21,par_5_60,60,POZUELO,,40.4472743567471,-3.8000251574227204,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C7,C7_22,par_5_9,9,ARAVACA,,40.4483360938325,-3.78576906207162,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C7,C7_23,par_5_61,61,PRINCIPE PIO,,40.4210790188043,-3.7201723106450295,A,http://www.crtm.es,0,est_90_18,,0
CR,C8,C8_0,par_5_38,38,GUADALAJARA,,40.6440936102746,-3.18230377067774,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_1,par_5_12,12,AZUQUECA,,40.5610431126363,-3.26537808007204,C1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_2,par_5_45,45,MECO,,40.534629296321,-3.29857120296861,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_3,par_5_3,3,ALCALA DE HENARES UNIVERSIDAD,,40.5053487667517,-3.33532393016683,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_4,par_5_2,2,ALCALA DE HENARES,,40.489038872521206,-3.36625200624717,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_5,par_5_106,106,LA GARENA,,40.480446323851105,-3.3930812823770804,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_6,par_5_143,143,SOTO DEL HENARES,,40.463542902172996,-3.44124824645267,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_7,par_5_81,81,TORREJON DE ARDOZ,,40.454614888402,-3.4797310604898,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_8,par_5_71,71,SAN FERNANDO,,40.4426754342948,-3.5337569967628504,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_9,par_5_22,22,COSLADA,,40.4237445026866,-3.56105002582089,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_10,par_5_90,90,VICALVARO,,40.40132727162921,-3.59583931493827,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_11,par_5_75,75,SANTA EUGENIA,,40.386997622806604,-3.6089673976787697,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_12,par_5_87,87,VALLECAS,,40.3822212818191,-3.6244633059562896,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_13,par_5_59,59,EL POZO,,40.3759107464157,-3.6561396279574705,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_14,par_5_10,10,ASAMBLEA DE MADRID-ENTREVIAS,,40.381681158248604,-3.66791743399165,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_15,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C8,C8_16,par_5_65,65,RECOLETOS,,40.423420623761295,-3.6907626799938704,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_17,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C8,C8_18,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C8,C8_19,par_5_64,64,RAMON Y CAJAL,,40.4882522939954,-3.6946481959126496,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_20,par_5_145,145,MIRASIERRA-PACO DE LUCIA,,40.4997,-3.7091,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_21,par_5_58,58,PITIS,,40.495115042597604,-3.72575435236588,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_22,par_5_55,55,PINAR DE LAS ROZAS,,40.5223060941516,-3.8820657658893998,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_23,par_5_44,44,LAS MATAS,,40.5525253841785,-3.8967411356931203,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_24,par_5_82,82,TORRELODONES,,40.574513990894,-3.95644911190209,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_25,par_5_33,33,GALAPAGAR-LA NAVATA,,40.6001201927881,-3.98176360815813,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_26,par_5_91,91,VILLALBA,,40.6263702008332,-4.00800585940991,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C8,C8_27,par_5_50,50,LOS NEGRALES,,40.6385815868385,-4.02180081138074,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_28,par_5_6,6,ALPEDRETE,,40.658165812941,-4.03496961859464,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_29,par_5_20,20,COLLADO MEDIANO,,40.692759921718995,-4.03577699260154,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_30,par_5_47,47,LOS MOLINOS,,40.7073509340203,-4.0667220143667295,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C8,C8_31,par_5_16,16,CERCEDILLA,,40.7375733500909,-4.06580719855992,C2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C9,C9_0,par_5_16,16,CERCEDILLA,,40.7375733500909,-4.06580719855992,C2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C9,C9_1,par_5_63,63,PUERTO DE NAVACERRADA,,40.784415667070604,-4.00464386263311,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C9,C9_2,par_5_23,23,COTOS,,40.8222601406103,-3.96443439316078,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_0,par_5_91,91,VILLALBA,,40.6263702008332,-4.00800585940991,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_1,par_5_33,33,GALAPAGAR-LA NAVATA,,40.6001201927881,-3.98176360815813,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_2,par_5_82,82,TORRELODONES,,40.574513990894,-3.95644911190209,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_3,par_5_44,44,LAS MATAS,,40.5525253841785,-3.8967411356931203,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_4,par_5_55,55,PINAR DE LAS ROZAS,,40.5223060941516,-3.8820657658893998,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_5,par_5_68,68,LAS ROZAS,,40.494242023891395,-3.8680333825642204,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_6,par_5_42,42,MAJADAHONDA,,40.474285233963705,-3.8452561987825202,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_7,par_5_13,13,EL BARRIAL-C.C. POZUELO,,40.4653831832569,-3.8076474278486403,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_8,par_5_60,60,POZUELO,,40.4472743567471,-3.8000251574227204,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_9,par_5_9,9,ARAVACA,,40.4483360938325,-3.78576906207162,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_10,par_5_61,61,PRINCIPE PIO,,40.4210790188043,-3.7201723106450295,A,http://www.crtm.es,0,est_90_18,,0
CR,C10,C10_11,par_5_57,57,PIRAMIDES,,40.4026028948529,-3.71124315951466,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_12,par_5_25,25,DELICIAS,,40.400382320912,-3.6926718217550896,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C10,C10_13,par_5_46,46,MENDEZ ALVARO,,40.3953883033481,-3.6779860250306404,A,http://www.crtm.es,0,est_90_13,,1
CR,C10,C10_14,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C10,C10_15,par_5_65,65,RECOLETOS,,40.423420623761295,-3.6907626799938704,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C10,C10_16,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C10,C10_17,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
